StaffID	CourseTitle	Place	StartDate	EndDate	CertNumber
VAE01888	M11A - Airframe Part	Vietnam	26-Mar-14	8-Apr-14	
VAE01888	EASA Part 66-A1 Basic course - M9 - Human Factors	Vietnam	23-Nov-12	27-Nov-12	No number
VAE01888	M11A - System Part	Vietnam	14-Apr-14	23-Apr-14	
VAE01888	M15 - Gas Turbine Engine	Vietnam	26-May-14	5-Jun-14	
VAE01888	M17 - Propeller	Vietnam	6-Jun-14	6-Jun-14	
VAE01888	Instructor training for teaching in English Language	Vietnam	4-Sep-12	15-Sep-12	No Number
VAE01888	HUMAN FACTORS IN MAINTENANCE - ADVANCE (EQUIVALENT TO MODULE 9 OF PART 66)	Vietnam	3-Dec-14	5-Dec-14	6865
VAE01888	A/C T.R B777 (PW) - B1	Singapore	13-Apr-09	29-May-09	T/09/050
VAE01888	A/C T.R B777 (PW/GE) - A	Vietnam	16-Feb-09	30-Mar-09	B777/C0901S/01
VAE01888	ATR-72 Power Plant/ Aircraft Systems Line and Base Maintenance	Vietnam	16-Apr-08	3-Jun-08	267/CN-08
VAE01888	HUMAN FACTOR	Vietnam	26-Feb-08	27-Feb-08	66/CN-08
VAE01888	TRAIN THE TRAINER	Vietnam	17-Aug-09	19-Aug-09	029055
VAE01888	Basic Training Mechanical Engingeer	Vietnam	1-Mar-07	19-Sep-07	VAC/EAM-19
VAE01888	A/C T.R A330 (PW4000) - A	Vietnam	23-Jun-10	28-Jul-10	A330-A/1001/S-19
VAE01888	MECHANICAL PRACTICE SKILLS	Singapore	10-Oct-10	23-Oct-10	No: S/10/105
VAE01888	University of Technology (Aviation field)	Vietnam	1-Sep-01	1-Jun-06	68VP2000
VAE01888	Ini-Aviation Regulations (VAR66&VAR145)	Vietnam	28-Feb-11	28-Feb-11	114/CTKT-TTĐT
VAE01888	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01888	"Ini-Basic FAA regulation (CFR Part 145,43)"	Vietnam	2-Mar-11	2-Mar-11	152/CTKT-TTĐT
VAE01888	ETOPS A330	Vietnam	24-May-11	25-May-11	324/CTKT-TTĐT
VAE01888	Ini - Aviation Security P2	Vietnam	26-Aug-11	27-Aug-11	AS2/01888
VAE01888	INI-SAFETY MANAGEMENT SYSTEM	Vietnam	19-Apr-12	19-Apr-12	306/CTKT-TTĐT
VAE01888	A330 Structure Damage Assessment	Vietnam	14-Jun-12	14-Jun-12	462/CTKT-TTĐT
VAE01888	Electronic Document System on Aircraft	Vietnam	19-Jun-12	19-Jun-12	Ref. Decision
VAE01888	A/C T.R Upgrd A330 (PW4000) - B1	Singapore	10-Apr-11	26-Apr-11	S/No: T/11/047
VAE01890	INI-SAFETY MANAGEMENT SYSTEM	Vietnam	19-Apr-12	19-Apr-12	306/CTKT-TTĐT
VAE01890	STANDARD PRACTICE FOR MECHANIC	Singapore	30-Oct-11	15-Nov-11	S/No: S/11/057
VAE01890	Ini-Aviation Sercurity P2	Vietnam	30-May-12	31-May-12	AS2/01890
VAE01890	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01890	Instructor training for teaching in English Language	Vietnam	4-Sep-12	15-Sep-12	No Number
VAE01890	EASA Part 66-A1 Basic course - M8 - Basic Aerodynamics	Vietnam	12-Nov-12	16-Nov-12	No number
VAE01890	EASA Part 66-A1 Basic course -M10- Aviation Legislation	Vietnam	19-Nov-12	22-Nov-12	No number
VAE01890	EASA Part 66-A1 Basic course - M9 - Human Factors	Vietnam	23-Nov-12	27-Nov-12	No number
VAE01890	M7 - Aircraft Handling (Easa Part 66 - Cat A)	Vietnam	14-Jan-13	18-Jan-13	No Number
VAE01890	Ini - VAR145&66	Vietnam	26-Aug-11	26-Aug-11	644/CTKT-TTĐT
VAE01890	M6/M7 Rivets	Philippines	1-Sep-13	14-Sep-13	Ref. Decision
VAE01890	INI -  ETOPS A330	Vietnam	15-Aug-11	16-Aug-11	571/CTKT-TTĐT
VAE01890	M6/M7 - Hydraulic/Control Cable/Composite Part	Vietnam	14-Apr-14	22-Apr-14	Ref. Decision
VAE01890	M6/M7 - Basic Metal Part	Vietnam	10-Feb-14	28-Feb-14	Ref. Decision
VAE01890	EVA AIRWAYS - DIFFERENT B777-300ER (GE90-115B)/200ER	Vietnam	22-Jul-14	23-Jul-14	523/CTKT-TTĐT
VAE01890	ATR42-400/500/72-212A (PW120) EASA Part 66 CAT B1/B2 Type Training – Theoretical	Vietnam	21-Sep-15	21-Oct-15	
VAE01890	M11A - Airframe Part theo EASA Part 66 - Cat A	Vietnam	21-Jan-13	1-Feb-13	No Number
VAE01890	A/C T.R B777 (GE) - B1	Germany	18-Oct-04	9-Dec-04	78195
VAE01890	STR REPAIR B777	Germany	22-Oct-05	28-Oct-05	97103
VAE01890	STR REPAIR B777	Germany	31-Oct-05	11-Nov-05	98559
VAE01890	ENG BSI PW4000 (A330)	USA	24-Sep-08	25-Sep-08	No number
VAE01890	COMPOSITE REPAIR FOR TECHNICIANS	USA	17-Aug-01	17-Aug-01	No number
VAE01890	REPAIR OF ADVANCED COMPOSITE STRUCTURE FOR ENGINEERS	USA	25-Aug-01	5-Sep-01	No number
VAE01890	COMPOSITE REPAIR B7X7	USA	22-Apr-00	8-May-00	No number
VAE01890	ENG T.R PW4000 (A330) - III	USA	8-Sep-08	19-Sep-08	No number
VAE01890	HUMAN FACTOR	Vietnam	9-Aug-07	10-Aug-07	453/CN-07
VAE01890	CHUYỂN LOẠI ATR72	Vietnam	12-Feb-98	14-Apr-98	004.14/CN-99
VAE01890	A/C T.R A330 (PW4000) - B1	Singapore	17-May-09	1-Jul-09	183274
VAE01890	TRAIN THE TRAINER	Vietnam	26-May-10	28-May-10	No. 035170
VAE01890	Basic Training Mechanical Engingeer	Vietnam	1-Dec-96	16-Jan-98	B49316
VAE01890	A/C T.R A320/321 (V2500) - B1	Germany	21-Aug-10	7-Oct-10	No: HAM 004077
VAE01890	A320/321 T1 PRACTICAL TRAINING	Vietnam	10-Jan-11	14-Jan-11	HAM 004333
VAE01890	Line Maintenance APU (A321)	Vietnam	22-Feb-11	22-Feb-11	No number
VAE01890	Engine T.R. PW4000(B777)	Vietnam	12-Aug-11	13-Aug-11	PW4000-B777/1101/C-03
VAE00047	ENG RUN UP CFM56 (A320)	France	5-Jan-98	9-Jan-98	64660
VAE00047	A/C T.R A320/321 (CFM56/V2500) - B1/B2 + diff	Vietnam	31-Dec-08	31-Dec-08	N/A
VAE00047	INI - VAR145 & VAR66 Training	Vietnam	29-Dec-08	29-Dec-08	Ref to Rec Course
VAE00047	ETOPS B777 ( Waiver)	Vietnam	22-Oct-10	22-Oct-10	Waiver Form
VAE00047	MAINTENANCE HUMAN FACTORS INSTRUCTOR	Singapore	27-Aug-06	2-Sep-06	No Number
VAE00047	AIR LAW - FAR	Vietnam	14-Jul-10	15-Jul-10	Training Attendance Record
VAE00047	ENG T.R GE (B777) - III	USA	24-May-03	29-May-03	No number
VAE00047	ENG MAINTENANCE CFM56 (A320)	NNG	7-Aug-98	7-Aug-98	No number
VAE00047	ENG RUN UP CFM56 (A320)	France	17-Jul-96	20-Jul-96	No number
VAE00047	ENG T.R PW (B777) - III	USA	21-Jul-03	1-Aug-03	No number
VAE00047	Basic training mechanical Engineer (first course)	Vietnam	1-Jan-95	12-Dec-95	A39662
VAE00047	ENG MAINTENANCE CFM56 (A320)	France	26-Mar-99	26-Mar-99	No number
VAE00047	ENG MAINTENANCE CFM56 (A320)	France	19-Mar-99	19-Mar-99	No Number
VAE00047	ENG BSI CFM56 (A320)	France	20-Mar-99	23-Mar-99	No number
VAE00047	ENG RUN UP PW4000 (A330)	Germany	2-Jan-08	11-Jan-08	140711
VAE00047	ENG RUN UP V2500 (A321)	China	21-Sep-01	24-Sep-01	3284
VAE00047	Line Maintenance Of R&R TAY620/650 Eng.	England	23-Nov-98	4-Dec-98	No number
VAE00047	Aviation Legislation - Advanced	Vietnam	13-Jul-15	15-Jul-15	waiting for Cer.
VAE00047	Easa Part 145 - Maintenance Organization - Advanced	Vietnam	8-Jul-15	10-Jul-15	waiting for Cer.
VAE00047	EWIS Basic Training Course - Initial	Vietnam	4-Jul-15	7-Jul-15	waiting for Cer.
VAE00047	Fuel tank safety CDCCL - Initial	Vietnam	3-Jul-15	3-Jul-15	waiting for Cer.
VAE00047	Human Factors In Maintenance - Advanced	Vietnam	27-May-15	29-May-15	waiting for Cer.
VAE00047	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	695/CTKT-TTĐT
VAE00047	ini - Aviation Sercurity P2	Vietnam	12-Dec-11	13-Dec-11	AS2/00047
VAE00047	INI-ETOPS A330	Vietnam	20-Sep-10	20-Sep-10	Waiver Form
VAE00047	ENG MAINTENANCE V2500 (A321)	England	3-Sep-01	14-Sep-01	01-01056
VAE00047	Enterprise Management	Vietnam	11-May-09	15-May-09	056/CN
VAE00047	A/C T.R B777 (PW) - B1	USA	29-Mar-03	23-May-03	No number
VAE00047	TRAIN THE TRAINER FOR CFM56 ENGINE RUN UP INSTRUCTOR	Germany	23-Oct-06	27-Oct-06	115188
VAE00047	SMS	Vietnam	27-Apr-09	28-Apr-09	SMS/0905-8
VAE00047	HUMAN FACTORS INSTRUCTOR	Singapore	27-Aug-06	2-Sep-06	No number
VAE00047	A/C T.R A320 (CFM56) - B1	France	23-Apr-96	6-Jun-96	No number
VAE00047	HUMAN FACTOR	Singapore	15-Mar-00	17-Mar-00	C02655
VAE00047	A/C T.R A330 (PW4000) - B1	Germany	16-Apr-07	6-Jun-07	131181
VAE00065	ENGINE BORESCOPE UTILIZATION TRAINING (NON-APPROVED COURSE)	Vietnam	1-Feb-13	1-Feb-13	109/CTKT-TTĐT
VAE00065	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	695/CTKT-TTĐT
VAE00065	A330 Structure Damage Assessment	Vietnam	20-Jun-12	20-Jun-12	481/CTKT-TTĐT
VAE00065	INI ETOPS A330	Vietnam	9-Feb-12	10-Feb-12	109/CTKT-TTĐT
VAE00065	Ini - Aviation Sercurity P2	Vietnam	18-Jan-12	19-Jan-12	AS2/00065
VAE00065	Ini - safety management system	Vietnam	28-Mar-11	30-Mar-11	164/CTKT-TTĐT
VAE00065	Aircraft Type Rating A330 (PW4000) - B1	Vietnam	13-Apr-11	26-May-11	A330-B1/1101/C-14
VAE00065	"INI-BASIC FAA REGULATIONS (CFR 14 PART 145,43)"	Vietnam	19-Jan-11	19-Jan-11	24/CTKT-TTĐT
VAE00065	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE00065	Train the trainer	Vietnam	26-Aug-13	30-Aug-13	0909/13-iEIT
VAE00065	FUEL SAVING (VNA)	Vietnam	22-May-09	22-May-09	325/CTKT-TTDT
VAE00065	Basic Training Mechanical Engingeer	Vietnam	1-Mar-07	19-Sep-07	VAC/EAM-01
VAE00065	AIR LAW - VAR	Vietnam	23-Jun-09	23-Jun-09	409/CTKT-TTĐT
VAE00065	ATR-72 Power Plant/ Aircraft Systems Line and Base Maintenance	Vietnam	16-Apr-08	3-Jun-08	261/CN-08
VAE00065	ENG RUN UP PW124/127 (ATR72)	Malaysia	24-Aug-09	27-Aug-09	T/09/105
VAE00090	Bridgestone Aircraft Tire Inspection and Classification	Vietnam	27-Feb-13	27-Feb-13	No number
VAE00090	Goodyear Aircraft Tire Inspection and Classification	Vietnam	22-Mar-13	22-Mar-13	No num ber
VAE00090	TRAIN THE TRAINER	Vietnam	25-Jul-11	27-Jul-11	No.041392
VAE00090	SMS	Vietnam	23-Jun-11	23-Jun-11	417/CTKT-TTĐT
VAE00090	ATR72(PW127) Category B1 Theoretical	Vietnam	20-Apr-11	27-May-11	ATR72-B1/1101/S/C-06/R
VAE00090	INI - VAR145 & VAR66 Training	Vietnam	29-Dec-08	29-Dec-08	Ref to Rec Course
VAE00090	EWIS (ELECTRICAL WIRING INTERCONNECTION SYSTEMS) BASIC TRAINING COURSE – INITIAL	Vietnam	10-Aug-15	12-Aug-15	EASA-EWIS-BAS-I/1507/S/A-10
VAE00090	Fuel tank safety CDCCL - Initial	Vietnam	13-Apr-15	13-Apr-15	303/CTKT-TTĐT
VAE00090	Ini - Aviation Sercurity P2	Vietnam	21-Sep-11	22-Sep-11	AS2/00090
VAE00090	Engine Run-Up PW127 (ATR72)	Vietnam	10-Mar-14	11-Mar-14	136/CTKT-TTĐT
VAE00090	A/C T.R B777 (GE) - B1	Germany	18-May-05	29-Jun-05	90294
VAE00090	ENG RUN UP GE (B777)	China	25-Jun-07	26-Jun-07	No number
VAE00090	ENG RUN UP OTHER (PW - 767)	Germany	19-Nov-03	29-Nov-03	55431
VAE00090	ENG T.R PW (B777) - III	Vietnam	12-Jun-06	15-Jun-06	043/CN-06
VAE00090	ETOPS B777	Vietnam	9-May-07	10-May-07	080/CN-07
VAE00090	INI - HUMAN FACTOR	Vietnam	24-Jul-07	25-Jul-07	372/CN-07
VAE00090	Basic Training Mechanical Engingeer	Vietnam	1-Feb-98	18-Jun-99	B71302
VAE00090	AIR LAW FAR 145	Vietnam	16-Aug-10	16-Aug-10	591/CTKT-TTĐT
VAE00430	Train the trainer	Vietnam	26-Aug-13	30-Aug-13	0409/13-iEIT
VAE00430	AVIATION LEGISLATION - ADVANCE (EQUIVALENT TO MODULE 10)	Vietnam	1-Dec-14	3-Dec-14	6859
VAE00430	Easa Part 145 - Maintenance Organization - Advanced	Vietnam	25-Nov-14	27-Nov-14	6835
VAE00430	EWIS basic training course - Initial	Vietnam	14-Jan-15	16-Jan-15	waiting for Cer.
VAE00430	Human Factors In Maintenance - Advanced	Vietnam	4-Feb-15	6-Feb-15	waiting for Cer.
VAE00430	AIRFRAME CURRICULUM - FAR147	USA	17-Jun-05	17-Jun-07	No number
VAE00430	HUMAN FACTOR	Vietnam	12-Aug-09	14-Aug-09	506/CTKT-TTĐT
VAE00430	A/C T.R A330 (PW4000) - B1 + B2	France	9-May-10	10-Jul-10	TLS 006196
VAE00430	Ini - safety management system	Vietnam	28-Mar-11	30-Mar-11	164/CTKT-TTĐT
VAE00430	POWERPLANT CURRICULUM - FAR147	USA	17-Jun-05	17-Jun-07	No number
VAE00430	AIR LAW VAR	Vietnam	31-Aug-10	31-Aug-10	551/CTKT-TTĐT
VAE00430	"INI-BASIC FAA REGULATION (CFR14 PART 145, 43)"	Vietnam	27-Jan-11	27-Jan-11	45/CTKT-TTĐT
VAE00430	Fuel tank safety CDCCL - Initial	Vietnam	19-Dec-14	19-Dec-14	waiting for Cer.
VAE00483	A350 Engine Run-up	France	26-Oct-14	1-Nov-14	EUR14-C016621
VAE00483	Airbus Maintenance Instructor	France	12-Oct-14	25-Oct-14	EUR14-C016500
VAE00483	M11A - Airframe Part	Vietnam	26-Mar-14	8-Apr-14	Ref. Decision
VAE00483	M17 - Propeller	Vietnam	21-Feb-14	21-Feb-14	Ref. Decision
VAE00483	M15 - Gas Turbine Engine	Vietnam	10-Feb-14	20-Feb-14	Ref. Decision
VAE00483	M6/M7 Pipes & Hoses	Philippines	15-Oct-13	30-Oct-13	Ref. Decision
VAE00483	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE00483	EASA Part 66 - A1 Basic Course - M9 - Human Factors	Vietnam	5-Nov-12	7-Nov-12	No Number
VAE00483	EASA Part 66 - A1 Basic Course - M10 - Aviation Legislation	Vietnam	29-Oct-12	1-Nov-12	No Number
VAE00483	M11A - System Part theo EASA Part 66 - Cat A	Vietnam	4-Feb-13	8-Feb-13	No Number
VAE00483	A350 Initial Operation Training For Line Maintenance	Vietnam	15-Jul-15	16-Jul-15	495/CTKT-TTĐT
VAE00483	EASA Part 66 - A1 Basic Course - M8 - Basic Aerodynamics	Vietnam	15-Oct-12	19-Oct-12	No Number
VAE00483	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	14-Sep-15	14-Sep-15	No Number
VAE00483	Aviation Legislation - Advanced	Vietnam	22-Dec-14	24-Dec-14	waiting for Cer.
VAE00483	EWIS basic training course - Initial	Vietnam	11-Dec-14	13-Dec-14	waiting for Cer.
VAE00483	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	20-Aug-15	20-Aug-15	No Number
VAE00483	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	2-Feb-15	4-Feb-15	waiting for Cer.
VAE00483	"Honeywell's System on A350 (ATA 21, 22, 34) - Cabin Pressure, Supplemental Cooling System, Avionics - FM and AESS"	Vietnam	8-Aug-15	8-Aug-15	
VAE00483	Fuel tank safety CDCCL - Initial	Vietnam	24-Nov-14	24-Nov-14	6838
VAE00483	A350 Technical Data EIS - Phase 2 (Practical Part)	Vietnam	3-Jul-15	3-Jul-15	627/CTKT-TTĐT
VAE00483	A350 Initial Operation Experience (IOE) - (On A/C)	Vietnam	3-Jul-15	7-Jul-15	455/CTKT-TTĐT
VAE00483	A350 Initial Operation Experience (IOE) - (Class Room)	Vietnam	30-Jun-15	30-Jun-15	455/CTKT-TTĐT
VAE00483	Human Factors In Maintenance - Advanced	Vietnam	14-Jan-15	16-Jan-15	waiting for Cer.
VAE00483	A350 Technical Data EIS - PHASE1	Vietnam	23-Jun-15	24-Jun-15	No Number
VAE00483	A/C T.R UPGRD A320/321 (CFM56/V2500) - B1+B2	Vietnam	16-Oct-06	3-Nov-06	A7642NC2-06
VAE00483	AIR LAW - FAR	Vietnam	2-Aug-10	2-Aug-10	516/CTKT-TTĐT
VAE00483	Basic Training Mechanical Engingeer (Forth Couse)	Vietnam	15-Jan-02	10-May-02	016/CN-02
VAE00483	TRAIN THE TRAINER	Vietnam	31-May-10	2-Jun-10	No. 035183
VAE00483	STRUCTURE REPAIR A320/321	Vietnam	10-Jun-09	12-Jun-09	415/CTKT-TTĐT
VAE00483	ENG MAINTENANCE V2500 (A321)	England	4-Sep-06	13-Sep-06	06-01426
VAE00483	FUEL SAVING (VNA)	Vietnam	21-May-09	21-May-09	325/CTKT-TTDT
VAE00483	SMS	Vietnam	29-Sep-09	29-Sep-09	694/CTKT-TTĐT
VAE00483	Human Factor - 2	Vietnam	31-Jan-07	2-Feb-07	BF2009-List HF
VAE00483	ENG RUN UP V2500 (A321) (Theo + Prac)	Germany	12-Nov-05	24-Nov-05	"98555, 98567"
VAE00483	ENG RUN UP PW4000 (A330)	France	23-Jun-09	26-Jun-09	TLS300984
VAE00483	CABLE AND TUBE A320	Vietnam	15-Aug-06	15-Aug-06	BF2009-213
VAE00483	ENG RUN UP PW4000 (A330)	Vietnam	22-Sep-09	27-Sep-09	A330-TT-ER/0901-5
VAE00483	A/C T.R A320/321 (CFM56/V2500) - B1 (EM31)	Vietnam	29-Nov-04	5-Feb-05	A76319/03
VAE00483	A/C T.R A330 (PW4000) - B1	Germany	15-Sep-08	3-Nov-08	165620
VAE00483	ENG BSI V2500 (A321)	England	14-Sep-06	15-Sep-06	06-01441
VAE00483	ENG RUN UP CFM56 (A320)	Vietnam	29-Oct-07	5-Nov-07	A1T-10./0407-13
VAE00483	Instructor training for teaching in English Language	Vietnam	20-Aug-12	31-Aug-12	No Number
VAE00483	Airlaw-Var-3	Vietnam	22-Dec-05	23-Dec-05	BF2009-ListTC
VAE00483	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	693/CTKT-TTĐT
VAE00483	TRAIN THE TRAINER - FOLLOW UP	Vietnam	23-Jul-12	3-Aug-12	No Number
VAE00483	Ini - Aviation Sercurity P2	Vietnam	25-Apr-12	26-Apr-12	AS2/00483
VAE00483	ETOPS A330	Vietnam	16-Dec-10	17-Dec-10	777/CTKT-TTĐT
VAE00503	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	693/CTKT-TTĐT
VAE00503	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE00503	Ini - Aviation Sercurity P2	Vietnam	22-Feb-12	23-Feb-12	AS2/00503
VAE00503	Fuel tank safety CDCCL - Initial	Vietnam	19-Dec-14	19-Dec-14	waiting for Cer.
VAE00503	Aviation Legislation - Advanced	Vietnam	22-Dec-14	24-Dec-14	waiting for Cer.
VAE00503	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	2-Feb-15	4-Feb-15	waiting for Cer.
VAE00503	EWIS (ELECTRICAL WIRING INTERCONNECTION SYSTEMS) ADVANCE	Vietnam	18-Nov-14	22-Nov-14	6815
VAE00503	Electrical Wiring Interconnection Systems	Vietnam	4-Aug-14	7-Aug-14	BLR-14-C000773
VAE00503	Human Factors In Maintenance - Advanced	Vietnam	26-Jan-15	28-Jan-15	waiting for Cer.
VAE00503	AIR LAW - FAR	Vietnam	27-Jul-10	27-Jul-10	516/CTKT-TTĐT
VAE00503	HUMAN FACTOR	Vietnam	14-Mar-07	16-Mar-07	BF2009-043
VAE00503	Basic Training Electrical Engingeer	Vietnam	1-Feb-98	1-Jun-99	B71328
VAE00503	TRAIN THE TRAINER	Vietnam	31-May-10	2-Jun-10	No. 035182
VAE00503	FUEL SAVING (VNA)	Vietnam	25-May-09	25-May-09	325/CTKT-TTDT
VAE00503	Human Factor - 6	Vietnam	14-Mar-07	16-Mar-07	BF2009-List HF
VAE00503	A/C T.R A320 (CFM56) - B1 + B2	Vietnam	14-Nov-00	12-Jan-01	A7642-03/06
VAE00503	ETOPS B777	Vietnam	2-Jul-07	3-Jul-07	BF2009-017
VAE00503	ENG RUN UP V2500 (INCLUDING OJT)	Vietnam	9-Jan-07	17-Jan-07	A76AER-13
VAE00503	ENG RUN UP PW4000 (A330) (Theo + Prac)	China	6-Oct-09	8-Oct-09	192994; No: 192974
VAE00503	A/C T.R A330 (PW4000) - B2 (EASA Part 66)	Germany	10-Apr-07	14-May-07	127782
VAE00503	A330 T.R Upgrade B2 ( Add EASA 66 )	Vietnam	15-Sep-11	27-Sep-11	722/CTKT-TTĐT
VAE00503	SMS	Vietnam	29-Sep-09	29-Sep-09	694/CTKT-TTĐT
VAE00503	ETOPS A330	Vietnam	20-Dec-10	21-Dec-10	776/CTKT-TTĐT
VAE00503	ETOPS B777	Vietnam	18-Jun-07	19-Jun-07	BF2009-018
VAE00503	AIRLAW - VAR	Vietnam	23-Aug-10	23-Aug-10	534/CTKT-TTĐT
VAE00503	A/C T.R A320/321 (CFM56/V2500) - B1/B2 + diff	Vietnam	31-Dec-08	31-Dec-08	N/A
VAE00503	A/C T.R B777 (GE) - B2	Germany	24-May-04	7-Jul-04	68482
VAE00503	ENG RUN UP CFM56 (INCLUDING OJT)	Vietnam	9-Jan-07	17-Jan-07	A76AER-13
VAE00589	Re-Structurre Repair Staff (composite)	Vietnam	16-Aug-13	20-Aug-13	591/CTKT-TTĐT
VAE00589	M11A - System Part theo EASA Part 66 - Cat A	Vietnam	4-Feb-13	8-Feb-13	No Number
VAE00589	EASA Part 66 - A1 Basic Course - M9 - Human Factors	Vietnam	5-Nov-12	7-Nov-12	No Number
VAE00589	EASA Part 66 - A1 Basic Course - M8 - Basic Aerodynamics	Vietnam	15-Oct-12	19-Oct-12	No Number
VAE00589	M6/M7 Basic Metal Part	Vietnam	5-Dec-13	25-Dec-13	
VAE00589	A350 STRUCTURE MAINTENANCE REPAIR COURSE	Vietnam	8-Dec-14	12-Dec-14	EUR15-C000181
VAE00589	AIR LAW - FAR	Vietnam	2-Aug-10	2-Aug-10	516/CTKT-TTĐT
VAE00589	M6/M7 - Hydraulic/Control Cable/Composite Part	Vietnam	6-Jan-14	10-Jan-14	
VAE00589	M6/M7 Composite	Vietnam	24-Mar-14	25-Mar-14	
VAE00589	M6/M7 - Riveting Part	Vietnam	3-Mar-14	21-Mar-14	
VAE00589	A350 Specific Composite Repair	France	18-May-15	23-May-15	EUR15-C005879
VAE00589	TRAIN THE TRAINER	Vietnam	5-Oct-09	7-Oct-09	029865
VAE00589	ENGLISH TECHNICAL DOCWISE	Vietnam	7-Sep-09	18-Sep-09	726/CTKT-TTĐT
VAE00589	SMS	Vietnam	21-Sep-09	21-Sep-09	694/CTKT-TTĐT
VAE00589	AIR LAW - VAR	Vietnam	21-Mar-06	22-Mar-06	BF2009-220
VAE00589	COMPOSITE REPAIR FOR ENGINEERS	France	18-Nov-07	30-Nov-07	137405
VAE00589	A/C Painting and Removal	SE ASIA	5-Jul-04	9-Jul-04	No number
VAE00589	Sheet metal Repair OJT	Germany	6-Nov-04	19-Nov-04	77021
VAE00589	STR REPAIR A320	France	7-Apr-01	26-Apr-01	No number
VAE00589	B7X7 STRUCTURE REPAIR FOR ENGINEERS Part II	Singapore	15-Jun-08	21-Jun-08	No number
VAE00589	B7X7 Composite/metal bond part II-basic course	USA	1-Jun-03	6-Jun-03	No number
VAE00589	Ini - Aviation Sercurity P2	Vietnam	29-Aug-11	30-Aug-11	AS2/00589
VAE00589	Bachelor of Engineering	Vietnam	1-Jan-89	16-Mar-94	A80562
VAE00589	Human Factor-1	Vietnam	24-Jan-07	26-Jan-07	BF2009-List HF
VAE00589	COMPOSITE MATERIALS	France	9-Apr-01	13-Apr-01	No number
VAE00589	Structures Awareness Seminar	Vietnam	26-Jul-06	27-Jul-06	No Number
VAE00589	Structure ON JOB TRAINING	France	25-Jun-01	10-Aug-01	No number
VAE00740	FUEL TANK SAFETY PRINCIPLES FOR A321 AIRCRAFT	Vietnam	20-May-15	20-May-15	365/CTKT-TTĐT
VAE00740	FUEL TANK SAFETY PRINCIPLES FOR B777 AIRCRAFT	Vietnam	20-May-15	20-May-15	365/CTKT-TTĐT
VAE00740	Fuel tank safety CDCCL - Initial	Vietnam	27-May-15	27-May-15	waiting for Cer.
VAE00740	Ewis (Electrical Wiring Interconnection Systems) Advanced	Vietnam	13-Jul-15	17-Jul-15	waiting for Cer.
VAE00740	Instructor Teaching Skill	Vietnam	24-Nov-14	28-Nov-14	1301/15 - iEIT
VAE00740	B777 IN-FLIGHT ENTERTAINMENT (IFE) - PANASONIC PASSENGER SYSTEM - MAS3000I	Vietnam	23-Oct-12	26-Oct-12	841/CTKT-TTĐT
VAE00740	HUMAN FACTOR	Vietnam	18-May-09	19-May-09	246/CTKT-TTĐT
VAE00740	B777 IN-FLIGHT ENTERTAIMENT (IFE) - ROCKWELL COLLINS PASSENGER SYSTEM - TES 150	Vietnam	21-Sep-12	27-Sep-12	768/CTKT-TTĐT
VAE00740	"ATR 72 - 212 A (PWC PW 120) ""LINE & BASE  ELECTRIC / MECHANICS & AVIONICS SYSTEMS"" MAINTENANCE  TYPE RATING  COURSE"	Thailand	4-Jan-09	5-Feb-09	09-03/23
VAE00740	A/C T.R B777 (PW/GE) - B2	Vietnam	19-May-08	8-Aug-08	317/CN-08
VAE00740	AIR LAW - VAR	Vietnam	13-Jul-09	13-Jul-09	405/CTKT-TTĐT
VAE00740	ETOPS B777	Vietnam	28-Feb-08	29-Feb-08	72/CN-08
VAE00740	FUEL SAVING (VNA)	Vietnam	26-Jun-09	26-Jun-09	401/CTKT-TTĐT
VAE00740	ENG T.R PW (B777) - III	Malaysia	14-Aug-09	16-Aug-09	T/09/083
VAE00740	Basic Training Electrical Engingeer	Russia	1-Jan-99	1-Jan-06	5002
VAE00740	"INI - Basic FAA regulations (CFR14 part 145,43)"	Vietnam	14-Feb-12	14-Feb-12	131/CTKT-TTĐT
VAE00740	A/C T.R A320/321 (CFM56/V2500) - B2	Vietnam	12-Mar-12	13-Apr-12	A320/321-B2/1201/S/C-16
